Sampling_month,Sampling_year,sitecode,sitename,pass,species,fish_number,sampleid,forkmm,totalmm,weight_g,kept,sex,stomach_content,stomachsource,Notes
July_August,2018,EP2,Perl 2,1,bluntnose minnow,2,EP2-S18-208-2,53,56,1.6,Y,,,,
July_August,2018,EP2,Perl 2,1,bluntnose minnow,3,EP2-S18-208-3,84,89,7.1,Y,M,detritus/black goo,,
July_August,2018,EP2,Perl 2,1,bluntnose minnow,4,EP2-S18-208-4,55,60,2,Y,F,goo,,
July_August,2018,EP2,Perl 2,1,bluntnose minnow,5,EP2-S18-208-5,52,56,2,Y,F,black goo,,
July_August,2018,EP2,Perl 2,1,bluntnose minnow,6,EP2-S18-208-6,54,58,2.5,N,,,,
July_August,2018,EP2,Perl 2,2,bluntnose minnow,7,EP2-S18-208-7,39,42,0.7,Y,I,algae,,
July_August,2018,EP2,Perl 2,1,creek chub,1,EP2-S18-212-1,67.8,73,4,Y,M,empty,empty,
July_August,2018,EP2,Perl 2,1,creek chub,10,EP2-S18-212-10,96,99,11,Y,M,algae,aquatic,
July_August,2018,EP2,Perl 2,1,creek chub,11,EP2-S18-212-11,58,63,3,Y,M,insects,unknown,
July_August,2018,EP2,Perl 2,1,creek chub,12,EP2-S18-212-12,67,72,4.5,Y,M,insects,unknown,
July_August,2018,EP2,Perl 2,2,creek chub,13,EP2-S18-212-13,105,110,15.6,Y,F,"detritus, algae",both,
July_August,2018,EP2,Perl 2,2,creek chub,14,EP2-S18-212-14,37,40,0.5,N,,,,
July_August,2018,EP2,Perl 2,2,creek chub,15,EP2-S18-212-15,88,94,8.1,Y,M,"yellow goo, algae",aquatic,
July_August,2018,EP2,Perl 2,2,creek chub,16,EP2-S18-212-16,68,73,4.3,Y,M,"white sucker, fish",aquatic,
July_August,2018,EP2,Perl 2,2,creek chub,17,EP2-S18-212-17,34,36,0.6,Y,Unidentifiable,?,,
July_August,2018,EP2,Perl 2,2,creek chub,18,EP2-S18-212-18,38,40,0.7,Y,I,algae,aquatic,
July_August,2018,EP2,Perl 2,2,creek chub,19,EP2-S18-212-19,44,47,1.1,Y,I,insects,unknown,
July_August,2018,EP2,Perl 2,1,creek chub,2,EP2-S18-212-2,69,75,4.1,Y,F,Empty,empty,
July_August,2018,EP2,Perl 2,2,creek chub,20,EP2-S18-212-20,40,43,0.8,Y,I,algae,aquatic,
July_August,2018,EP2,Perl 2,2,creek chub,21,EP2-S18-212-21,44,46,1,Y,I,empty,empty,
July_August,2018,EP2,Perl 2,2,creek chub,22,EP2-S18-212-22,75,80,5.6,Y,I,"algae, detritus, insects",both,
July_August,2018,EP2,Perl 2,3,creek chub,23,EP2-S18-212-23,69,76,4.5,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,24,EP2-S18-212-24,75,79,5.5,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,25,EP2-S18-212-25,72,79,4,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,26,EP2-S18-212-26,74,77,5,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,27,EP2-S18-212-27,NA,36,0.5,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,28,EP2-S18-212-28,42,46,1,N,,,,
July_August,2018,EP2,Perl 2,3,creek chub,29,EP2-S18-212-29,NA,28,0.3,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,3,EP2-S18-212-3,49,52,1.4,Y,,,,
July_August,2018,EP2,Perl 2,1,creek chub,4,EP2-S18-212-4,64,69,3.3,Y,M,"insects, wasp",terrestrial,
July_August,2018,EP2,Perl 2,1,creek chub,5,EP2-S18-212-5,111,117,16.8,Y,F,snails,unknown,
July_August,2018,EP2,Perl 2,1,creek chub,6,EP2-S18-212-6,157,163,44.4,Y,F,empty,empty,
July_August,2018,EP2,Perl 2,1,creek chub,7,EP2-S18-212-7,96,101,10.4,Y,F,"orange goo, white worms",aquatic,
July_August,2018,EP2,Perl 2,1,creek chub,8,EP2-S18-212-8,136,142,32,Y,M,"detritus, white goo",terrestrial,
July_August,2018,EP2,Perl 2,1,creek chub,9,EP2-S18-212-9,125,132,27.6,Y,M,algae,aquatic,
July_August,2018,EP2,Perl 2,1,brook stickleback,1,EP2-S18-281-1,NA,37,0.4,Y,,,,
July_August,2018,EP2,Perl 2,1,brook stickleback,10,EP2-S18-281-10,NA,32,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,2,brook stickleback,11,EP2-S18-281-11,NA,38,0.5,N,,,,
July_August,2018,EP2,Perl 2,1,brook stickleback,2,EP2-S18-281-2,NA,35,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,3,EP2-S18-281-3,NA,33,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,4,EP2-S18-281-4,NA,34,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,5,EP2-S18-281-5,NA,30,0.2,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,6,EP2-S18-281-6,NA,35,0.4,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,7,EP2-S18-281-7,NA,35,0.4,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,8,EP2-S18-281-8,NA,33,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,brook stickleback,9,EP2-S18-281-9,NA,33,0.3,Y,I,too small,,
July_August,2018,EP2,Perl 2,1,least darter,1,EP2-S18-340-1,NA,42,0.5,N,,,,
July_August,2018,EP2,Perl 2,1,least darter,2,EP2-S18-340-2,NA,41,0.5,N,,,,
July_August,2018,EP2,Perl 2,2,johnny darter,1,EP2-S18-341-1,NA,29,0.2,N,,,,
July_August,2018,EP2,Perl 2,2,johnny darter,2,EP2-S18-341-2,NA,24,0.3,N,,,,
July_August,2018,EP2,Perl 2,2,johnny darter,3,EP2-S18-341-3,NA,24,0.3,N,,,,
July_August,2018,EP2,Perl 2,2,johnny darter,4,EP2-S18-341-4,NA,25,0.3,N,,,,
July_August,2018,EP2,Perl 2,2,johnny darter,5,EP2-S18-341-5,NA,24,0.2,N,,,,
July_August,2018,EP2,Perl 2,1,blacknose dace,1,EP2-S18-630-1,61,64,2.3,Y,F,inverts,,
July_August,2018,EP2,Perl 2,1,blacknose dace,2,EP2-S18-630-2,69,73,4,Y,Unidentifiable,empty,,
July_August,2018,EP2,Perl 2,1,blacknose dace,3,EP2-S18-630-3,69,74,4,Y,F,detritus,,
July_August,2018,EP2,Perl 2,1,blacknose dace,4,EP2-S18-630-4,55,59,2,N,,,,
July_August,2018,EP2,Perl 2,1,blacknose dace,5,EP2-S18-630-5,51,55,1.5,N,,,,
July_August,2018,EP2,Perl 2,1,blacknose dace,6,EP2-S18-630-6,72,77,4.5,N,,,,
July_August,2018,EP2,Perl 2,1,blacknose dace,7,EP2-S18-630-7,50,53,1.5,N,,,,
July_August,2018,EP2,Perl 2,2,blacknose dace,8,EP2-S18-630-8,45,49,1,Y,M,algae,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-1,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-2,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-3,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-4,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-5,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-6,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-7,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-8,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-9,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-10,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-11,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-12,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-13,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-14,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-15,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-16,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-17,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-18,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-19,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-20,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-21,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-22,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-23,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-24,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-25,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-26,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-27,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-28,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-29,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-30,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-31,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-32,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-33,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-34,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-35,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-36,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-37,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-38,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-39,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-40,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-41,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-42,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-43,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-44,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-45,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-46,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-47,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-48,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-49,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-50,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-51,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-52,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-53,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-54,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-55,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-56,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-57,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-58,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-59,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-60,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-61,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-62,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-63,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,white sucker,bulk1-64,NA,NA,30,0.4921875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-1,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-2,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-3,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-4,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-5,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-6,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-7,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-8,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-9,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-10,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-11,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-12,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-13,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-14,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-15,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-16,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-17,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-18,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-19,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-20,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-21,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-22,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-23,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-24,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-25,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-26,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-27,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-28,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-29,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-30,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-31,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-32,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-33,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-34,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-35,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-36,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-37,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-38,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-39,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-40,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-41,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-42,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-43,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-44,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-45,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-46,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-47,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-48,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-49,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-50,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-51,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-52,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-53,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-54,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-55,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-56,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-57,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-58,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-59,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-60,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-61,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-62,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-63,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,creek chub,bulk1-64,NA,NA,25,0.421875,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-1,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-2,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-3,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-4,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-5,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,common shiner,bulk1-6,NA,NA,25,0.25,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-1,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-2,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-3,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-4,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-5,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-6,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-7,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-8,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-9,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-10,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-11,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-12,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-13,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-14,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-15,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-16,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-17,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-18,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-19,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-20,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-21,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-22,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-23,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-24,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-25,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-26,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-27,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-28,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-29,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-30,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-31,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-32,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-33,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-34,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-35,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-36,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-37,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-38,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-39,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-40,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-41,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-42,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-43,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-44,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-45,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-46,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-47,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-48,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-49,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-50,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-51,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-52,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-53,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-54,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-55,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-56,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-57,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-58,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-59,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-60,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-61,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-62,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-63,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-64,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-65,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-66,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-67,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-68,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-69,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-70,NA,NA,22,0.148717949,N,,,,
July_August,2018,EP2,Perl 2,1,johnny darter,bulk1-71,NA,NA,22,0.148717949,N,,,,
